Char_Left,Char_Right,Char_All,HwSim_LA,HwSim_RA,HwSim_LR,Cos_LMD,Cos_ST,hw_if_left,cos_if_left,form,nPD,nSememes,POS_first,freq,semefreq_first,concreteness,concreteness_left,concreteness_right,POS_first_left,POS_first_right,isDict
严,密,严密,1.0,0.5,0.5555555555555556,0.4489192196131176,0.5828765464697943,1,1,联合,4,1,adj,215139,1,215139,514189,481292,noun,adj,1
严,实,严实,1.0,0.36,0.5555555555555556,0.3989077546774164,0.4652200164100635,1,1,-1,4,1,adj,16812,1,16812,514189,1742380,noun,adj,1
严,酷,严酷,0.5555555555555556,1.0,0.5555555555555556,0.3566576749479545,0.2631821129742536,0,1,联合,9,1,adj,30346,1,30346,514189,653363,noun,adj,1
严,明,严明,1.0,0.5555555555555556,1.0,0.3919044344265537,0.56909071195106,1,1,联合,2,1,adj,32884,1,32884,514189,2263980,noun,adj,1
严,加,严加,1.0,0.3,0.3099999999999999,0.3105222370338412,0.3159095849766262,1,1,-1,1,1,adv,4377,1,4377,514189,5526163,noun,verb,0
严,正,严正,1.0,0.5555555555555556,0.5555555555555556,0.4314252393112424,0.5568518386885164,1,1,-1,5,2,adj,44265,2,44265,514189,5486379,noun,noun,1
严,整,严整,0.4545454545454545,1.0,0.4545454545454545,0.4380137575955861,0.4345843845146067,0,1,联合,1,1,adj,7252,1,7252,514189,1390482,noun,verb,1
严,刑,严刑,0.2430434782608695,1.0,0.2430434782608695,0.5744626373820493,0.5429093385650504,0,0,-1,1,3,noun,11692,3,11692,514189,246306,noun,noun,1
丧,事,丧事,1.0,0.73,0.73,0.4600960154744521,0.5236234983611825,1,1,-1,1,6,noun,26456,6,26456,161015,9941650,noun,noun,1
丧,礼,丧礼,1.0,0.7975,0.7975,0.4892354588693984,0.4921623661727835,1,1,-1,3,6,noun,8299,6,8299,161015,1149541,noun,noun,1
丧,葬,丧葬,1.0,0.2016981132075471,0.2453846153846154,0.5357857420274048,0.5433906364321233,1,0,-1,2,6,noun,15973,6,15973,161015,92980,noun,verb,1
丧,亡,丧亡,0.3939393939393939,1.0,0.4074074074074074,0.5541843984053386,0.6907510682620658,0,0,-1,2,1,verb,-1,1,-1,161015,374282,noun,verb,1
中,国,中国,1.0,0.73,0.73,0.6883341884310341,0.5260981799565911,1,0,-1,3,7,noun,27811293,7,27811293,65460099,4684995,adj,adj,0
中,间,中间,0.95,1.0,0.95,0.4717582055307963,0.6933697278304543,0,1,定中,11,5,noun,1156458,5,1156458,65460099,4464230,adj,verb,1
中,等,中等,1.0,0.3333333333333333,0.4285714285714285,0.4875873544146288,0.4877759742413415,1,1,定中,8,3,adj,343643,3,343643,65460099,36263392,adj,verb,1
中,美,中美,1.0,0.3099999999999999,0.8079999999999999,0.6224125952470692,0.3431465259352599,1,0,-1,4,3,adj,405118,3,405118,65460099,8175894,adj,adj,0
中,级,中级,1.0,0.2430434782608695,0.33,0.6537086826779074,0.6290588876155686,1,0,-1,1,1,adj,153854,1,153854,65460099,4629630,adj,noun,1
中,外,中外,1.0,0.4966666666666666,0.95,0.5330358098880441,0.4068852765901715,1,0,-1,2,7,adj,308229,7,308229,65460099,8587903,adj,adj,1
中,日,中日,1.0,0.85,0.862,0.6021110036623407,0.3774802483543466,1,0,-1,1,2,adj,399329,2,399329,65460099,42260866,adj,noun,0
中,分,中分,0.3684210526315789,1.0,0.756,0.5066326354442383,0.3008699676728454,0,0,-1,1,1,verb,-1,1,-1,65460099,11826179,adj,noun,0
中,亚,中亚,0.6732941176470587,1.0,0.6732941176470587,0.6406567986447231,0.3770694817917507,0,0,-1,1,3,noun,73134,3,73134,65460099,1708542,adj,noun,1
中,俄,中俄,1.0,0.85,0.85,0.7573780619207311,0.417713896203761,1,0,-1,1,2,adj,159892,2,159892,65460099,925633,adj,adj,0
中,层,中层,1.0,0.2430434782608695,0.33,0.5533304891262656,0.4587876558547005,1,0,-1,2,1,adj,66119,1,66119,65460099,2931775,adj,noun,1
中,韩,中韩,1.0,0.862,0.862,0.6204493861137736,0.3628774829452286,1,0,-1,2,7,adj,-1,7,-1,65460099,1358925,adj,noun,0
中,度,中度,1.0,0.5,0.5,0.594470547628103,0.3537603135720932,1,0,-1,1,1,adj,87968,1,87968,65460099,4723348,adj,classifier,0
中,英,中英,1.0,0.85,0.85,0.6973593161825049,0.489574677993538,1,0,-1,1,2,adj,67831,2,67831,65460099,1584529,adj,noun,0
中,端,中端,1.0,0.4285714285714285,0.73,0.707103090087488,0.3940964627531337,1,0,-1,1,1,adj,-1,1,-1,65460099,1949715,adj,verb,1
中,西,中西,1.0,0.2430434782608695,0.8079999999999999,0.6076134727070447,0.4735523676972495,1,0,-1,1,2,adj,109861,2,109861,65460099,3002467,adj,noun,1
中,常,中常,1.0,0.5,0.5,0.4911872554672405,0.5789220498565448,1,1,-1,3,1,adj,30344,1,30344,65460099,3201158,adj,adj,1
中,德,中德,1.0,0.85,0.85,0.6296481744703581,0.4235867738952314,1,0,-1,1,2,adj,-1,2,-1,65460099,2072636,adj,noun,0
中,档,中档,1.0,0.2727272727272727,0.4069230769230769,0.5701405485824629,0.362065486858716,1,0,-1,2,1,adj,35458,1,35458,65460099,782884,adj,noun,1
中,法,中法,1.0,0.85,0.85,0.5648496226560181,0.3856799608362657,1,0,-1,3,10,noun,-1,10,-1,65460099,3072162,adj,adj,0
中,云,中云,0.4754545454545454,1.0,0.8056,0.5920244124625865,0.5754305066202876,0,0,-1,1,1,noun,4519,1,4519,65460099,1538719,adj,noun,1
中,落,中落,0.5384615384615384,1.0,0.7647058823529411,0.5484206496404194,0.5930721553959606,0,0,-1,4,1,verb,6392,1,6392,65460099,1924707,adj,verb,1
中,试,中试,0.2472413793103448,1.0,0.3548387096774194,0.5224779529843423,0.3355297341756149,0,0,-1,1,2,verb,22820,2,22820,65460099,1747663,adj,verb,0
中,稻,中稻,0.38,1.0,0.38,0.8204253927093825,0.4168828317897493,0,0,-1,2,1,noun,7081,1,7081,65460099,152695,adj,noun,1
丰,满,丰满,1.0,0.6666666666666666,1.0,0.4294451612828686,0.2869916577154916,1,1,联合,10,2,adj,112064,2,112064,433148,2457939,adj,adj,1
丰,盈,丰盈,1.0,0.282051282051282,0.282051282051282,0.5271157154030026,0.4143635872779326,1,0,联合,12,2,adj,18209,2,18209,433148,202128,adj,verb,1
丰,润,丰润,0.5,1.0,0.5,0.4943352775994689,0.5680789092612022,0,1,-1,1,1,adj,10244,1,10244,433148,598374,adj,verb,1
丰,硕,丰硕,1.0,0.4,0.4,0.5070478676127915,0.3683284437514909,1,0,-1,4,1,adj,56205,1,56205,433148,206440,adj,adj,1
丰,饶,丰饶,0.4285714285714285,1.0,1.0,0.4528706720603273,0.3294526696467281,0,1,-1,2,2,adj,203,2,203,433148,147357,adj,verb,1
丰,足,丰足,1.0,0.6666666666666666,0.6666666666666666,0.5248553667717167,0.4285230048099947,1,0,-1,7,1,adj,3145,1,3145,433148,1473404,adj,adj,1
丰,茂,丰茂,0.5,1.0,0.5,0.5437631434915838,0.5714861897873584,0,0,-1,4,1,adj,3429,1,3429,433148,152461,adj,adj,1
丰,沃,丰沃,0.4285714285714285,1.0,1.0,0.5000192042904394,0.4220224144871483,0,0,联合,1,1,adj,631,1,631,433148,538756,adj,adj,1
串,联,串联,1.0,0.68,0.8181818181818182,0.4307618307375258,0.5309553874639259,1,1,-1,4,4,verb,42952,4,42952,391002,2277044,verb,adj,1
串,通,串通,1.0,0.68,1.0,0.5019023727798761,0.2894888825482199,1,0,连谓,7,1,verb,25463,1,25463,391002,2079919,verb,classifier,1
串,换,串换,0.6363636363636364,1.0,0.6363636363636364,0.4849934560381634,0.3057844122285952,0,1,-1,1,1,verb,2801,1,2801,391002,3211325,verb,verb,1
串,气,串气,1.0,0.4736842105263157,0.4736842105263157,0.5875027432256241,0.5194033211599893,1,0,-1,1,1,verb,239,1,239,391002,3166410,verb,verb,1
临,到,临到,1.0,0.73,1.0,0.4399707583608522,0.4707474571071586,1,1,联合,3,2,verb,9573,2,9573,513408,50645570,verb,adj,1
临,潼,临潼,0.3411111111111111,1.0,0.3411111111111111,0.5349851142973471,0.454854797376728,0,0,-1,1,3,noun,8293,3,8293,513408,9833,verb,noun,0
丸,子,丸子,1.0,0.7749999999999999,0.7749999999999999,0.3797828848111424,0.5418349737164045,1,1,-1,4,3,noun,131590,3,131590,319213,4674640,noun,noun,1
丹,参,丹参,0.38,1.0,0.38,0.5368822037853667,0.5779196339201789,0,0,-1,1,2,noun,72077,2,72077,515609,687603,adj,verb,1
丹,桂,丹桂,0.38,1.0,0.4,0.6142431119280138,0.562183368636066,0,0,-1,1,1,noun,4419,1,4419,515609,293261,adj,noun,0
为,了,为了,1.0,0.73,0.73,0.4741020967374054,0.5930024101198341,1,1,-1,6,1,prep,7905822,1,7905822,57419345,255733044,verb,verb,1
为,止,为止,0.2430434782608695,1.0,0.73,0.5096141052826941,0.4318701513021777,0,0,-1,2,4,noun,871867,4,871867,57419345,690330,verb,prep,1
为,害,为害,0.3191489361702128,1.0,0.52,0.5356077192350093,0.4258968758106445,0,0,-1,2,1,verb,29637,1,29637,57419345,594988,verb,verb,1
主,人,主人,1.0,0.8141153846153846,0.8141153846153846,0.4687469819296648,0.5777681457784913,1,1,-1,3,3,noun,773513,3,773513,4249958,65506298,noun,noun,1
主,流,主流,1.0,0.7473571428571428,0.4545454545454545,0.4578904132131185,0.4888883886222773,1,1,-1,7,6,noun,679427,6,679427,4249958,2295279,noun,verb,1
主,张,主张,1.0,0.5,0.5,0.4803541168268852,0.3679962632710813,1,1,10,10,3,verb,602999,3,602999,4249958,6157733,noun,verb,1
主,管,主管,1.0,0.4285714285714285,1.0,0.5440266174119859,0.5739175392304109,1,0,状中,4,3,noun,942510,3,942510,4249958,3367058,noun,noun,1
主,打,主打,1.0,0.6133333333333334,0.7333333333333333,0.4755426852273172,0.4267940629352283,1,1,-1,3,3,adj,-1,3,-1,4249958,10141725,noun,verb,1
主,编,主编,0.7691666666666666,1.0,0.5,0.6393055776324708,0.4183731894983281,0,0,状中,5,5,verb,251358,5,251358,4249958,1030076,noun,verb,1
主,食,主食,0.38,1.0,0.407,0.7794123489196362,0.4109371317062853,0,0,-1,2,1,noun,66900,1,66900,4249958,1642346,noun,noun,1
主,讲,主讲,0.5121951219512195,1.0,0.5555555555555556,0.6033526180748312,0.424061079719874,0,0,-1,2,5,verb,37455,5,37455,4249958,3768916,noun,verb,1
主,修,主修,0.5121951219512195,1.0,0.5121951219512195,0.4909042026293967,0.5457923644761984,0,1,-1,8,2,verb,12561,2,12561,4249958,1179366,noun,verb,0
主,次,主次,1.0,0.6666666666666666,0.6666666666666666,0.3800013801837736,0.3027243259532298,1,1,-1,2,4,noun,24099,4,24099,4249958,17518177,noun,adj,1
主,从,主从,1.0,0.6666666666666666,0.7333333333333333,0.4257521134541108,0.5350024881059126,1,1,-1,1,1,adj,7048,1,7048,4249958,29106991,noun,verb,1
主,抓,主抓,1.0,0.73,0.73,0.5767433515901577,0.3181203502011266,1,0,-1,2,1,verb,9375,1,9375,4249958,2070653,noun,verb,0
主,客,主客,1.0,0.944,0.944,0.5392084296092641,0.4454144528114061,1,0,-1,2,4,noun,36120,4,36120,4249958,2138167,noun,noun,0
主,考,主考,0.7911329787234043,1.0,0.5121951219512195,0.6257631622581104,0.556510170846151,0,0,-1,2,4,verb,11413,4,11413,4249958,1992002,noun,verb,1
主,粮,主粮,0.38,1.0,0.38,0.791191597954727,0.4386886399091476,0,0,-1,1,3,noun,2816,3,2816,4249958,625425,noun,noun,1
主,句,主句,0.3299999999999999,1.0,0.3299999999999999,0.5686430904755532,0.3887094974435959,0,0,-1,2,1,noun,2590,1,2590,4249958,3688439,noun,classifier,0
主,谈,主谈,0.5555555555555556,1.0,0.5555555555555556,0.5786628451850224,0.5373025031911778,0,0,-1,1,1,verb,-1,1,-1,4249958,1744406,noun,verb,0
丽,质,丽质,1.0,0.2727272727272727,0.2727272727272727,0.4481399057572338,0.4553154807519712,1,1,-1,1,1,adj,2368,1,2368,801765,1614742,adj,noun,1
举,办,举办,0.3846153846153846,1.0,0.4871794871794871,0.4773270416518466,0.2957087871044266,0,1,-1,1,1,verb,1754009,1,1754009,767948,3111258,verb,verb,1
举,措,举措,1.0,0.2209090909090909,0.3846153846153846,0.5784557684578122,0.4441813957098838,1,0,-1,2,2,noun,415113,2,415113,767948,49902,verb,verb,1
举,动,举动,1.0,0.2430434782608695,1.0,0.5070337338940044,0.4251754863878232,1,0,-1,2,2,noun,292244,2,292244,767948,3047197,verb,verb,1
举,起,举起,1.0,0.5555555555555556,1.0,0.4770910935324433,0.507267955914058,1,1,-1,8,1,verb,204058,1,204058,767948,11487882,verb,verb,0
举,荐,举荐,0.8333333333333334,1.0,0.8333333333333334,0.6099373753165377,0.464212610367234,0,0,-1,1,1,verb,13896,1,13896,767948,46585,verb,verb,1
举,出,举出,1.0,0.8333333333333334,0.8333333333333334,0.3556773023368954,0.5229670602698717,1,1,-1,2,1,verb,27453,1,27453,767948,23324245,verb,verb,0
举,凡,举凡,0.4,1.0,0.4285714285714285,0.526932726370199,0.4379836609662795,0,0,-1,2,1,adv,5634,1,5634,767948,741126,verb,adj,1
举,发,举发,0.4871794871794871,1.0,1.0,0.4061264611718342,0.4427593533656924,0,1,-1,1,1,verb,1460,1,1460,767948,7143812,verb,noun,1
义,勇,义勇,0.5555555555555556,1.0,0.5555555555555556,0.5152933385022717,0.4965540924062727,0,0,-1,1,1,adj,9397,1,9397,695852,330595,noun,noun,1
义,理,义理,0.4545454545454545,1.0,0.4545454545454545,0.4024930554252906,0.5255982233566865,0,1,-1,1,1,noun,12496,1,12496,695852,1336681,noun,verb,1
义,愤,义愤,0.3299999999999999,1.0,0.3299999999999999,0.6111113525705585,0.6623234084955321,0,0,-1,4,2,verb,11668,2,11668,695852,76987,noun,noun,1
之,后,之后,0.73,1.0,0.73,0.6995398536627567,0.7138190606078371,0,0,01,4,3,noun,6832942,3,6832942,20702277,33767571,pron,noun,1
之,前,之前,0.73,1.0,0.38,0.6738220779919848,0.7058066662881464,0,0,-1,3,3,noun,3320370,3,3320370,20702277,18590729,pron,adj,1
之,外,之外,0.73,1.0,0.38,0.7032483428645565,0.7157978846288899,0,0,-1,4,3,prep,1273406,3,1273406,20702277,8587903,pron,adj,0
之,下,之下,0.2992307692307692,1.0,0.73,0.5285891395868831,0.5983360741871597,0,0,-1,1,2,noun,1090834,2,1090834,20702277,26737542,pron,verb,0
之,上,之上,0.2992307692307692,1.0,0.73,0.6149437044575551,0.6387820034153413,0,0,-1,1,2,noun,556435,2,556435,20702277,66509925,pron,verb,0
之,内,之内,0.38,1.0,0.38,0.6617884602574272,0.7350666674272381,0,0,-1,2,3,noun,575504,3,575504,20702277,14386353,pron,adj,0
乌,龟,乌龟,0.3602216748768472,1.0,0.3566666666666667,0.6885384072402478,0.7097343649511259,0,0,-1,2,8,noun,80401,8,80401,405531,229572,adj,noun,1
乌,鸦,乌鸦,0.3566666666666667,1.0,0.3566666666666667,0.5225166996000395,0.6776472727281657,0,0,-1,1,1,noun,65549,1,65549,405531,34293,adj,noun,1
乌,木,乌木,0.3437931034482758,1.0,1.0,0.4997764300598795,0.5899076264727672,0,1,-1,1,1,noun,4699,1,4699,405531,2844320,adj,noun,1
乌,梅,乌梅,0.4069230769230768,1.0,1.0,0.4901357758047666,0.3860745443532665,0,1,-1,2,2,noun,11475,2,11475,405531,679100,adj,noun,1
乌,桕,乌桕,0.3437931034482758,1.0,0.3437931034482758,0.6044190460491929,0.5028682606418675,0,0,-1,1,1,noun,2810,1,2810,405531,1704,adj,noun,1
乌,鱼,乌鱼,0.3566666666666667,1.0,1.0,0.6277853186142665,0.6832152509768382,0,0,-1,2,1,noun,2307,1,2307,405531,2028606,adj,noun,1
乌,亮,乌亮,1.0,0.5,0.5,0.4220019942480497,0.4884843088601553,1,1,-1,2,1,adj,1646,1,1646,405531,2008674,adj,verb,1
乌,鳢,乌鳢,0.3566666666666667,1.0,0.3566666666666667,0.6645796496743661,0.6589547224654322,0,0,-1,2,1,noun,565,1,565,405531,749,adj,noun,1
乍,然,乍然,1.0,0.2209090909090909,0.2209090909090909,0.3920765256760142,0.6105879540685709,1,1,-1,3,1,adv,3339,1,3339,109895,829162,adv,adv,0
乏,力,乏力,1.0,0.3333333333333333,0.4545454545454545,0.482111572406882,0.3704886925418,1,1,述宾,3,1,verb,120397,1,120397,57128,4877765,verb,noun,1
乐,意,乐意,1.0,0.3333333333333333,0.6,0.5346841464827661,0.4792666787316653,1,0,述宾,7,2,verb,137594,2,137594,1580076,1401560,verb,noun,1
乐,于,乐于,1.0,0.2941176470588235,1.0,0.4726638908802442,0.2887342685663835,1,1,-1,1,1,verb,83701,1,83701,1580076,16032510,verb,noun,1
乐,谱,乐谱,0.4188888888888888,1.0,0.5744444444444444,0.7149619216073143,0.6113409875078794,0,0,-1,2,3,noun,16641,3,16641,1580076,626010,verb,noun,1
乐,子,乐子,1.0,0.3956666666666666,1.0,0.4364614052225388,0.3793446522894996,1,1,后缀,3,2,noun,18342,2,18342,1580076,4674640,verb,noun,1
乐,儿,乐儿,1.0,0.3805714285714285,0.3805714285714285,0.5973266532972767,0.6505047102167509,1,0,-1,1,2,noun,15345,2,15345,1580076,4422334,verb,noun,1
乐,音,乐音,0.394,1.0,0.6,0.5883445349927194,0.6011400089303297,0,0,-1,2,2,noun,6101,2,6101,1580076,1011634,verb,noun,1
乐,舞,乐舞,0.7777777777777778,1.0,0.7777777777777778,0.5921503833456557,0.5006622482333453,0,0,-1,1,1,noun,9383,1,9383,1580076,817781,verb,noun,1
乐,正,乐正,1.0,0.5,0.5,0.4191941444576678,0.4842838789596699,1,1,-1,1,1,noun,674,1,674,1580076,5486379,verb,noun,1
乔,木,乔木,0.2941176470588235,1.0,1.0,0.5084911428454664,0.4807126176461266,0,0,-1,2,1,noun,26719,1,26719,229726,2844320,noun,noun,1
乔,装,乔装,0.3103448275862069,1.0,0.3103448275862069,0.4127000821951169,0.3392848517954565,0,1,-1,1,1,verb,11345,1,11345,229726,2883466,noun,verb,1
乖,戾,乖戾,0.5555555555555556,1.0,0.5555555555555556,0.551563233635102,0.5269095428897079,0,0,-1,6,2,adj,3816,2,3816,411027,14999,adj,noun,1
乖,觉,乖觉,1.0,0.3142857142857143,0.3142857142857143,0.4188677040482845,0.5496659971516942,1,1,-1,2,1,adj,872,1,872,411027,1408448,adj,verb,1
乖,僻,乖僻,0.5555555555555556,1.0,0.5555555555555556,0.5673451594219439,0.4887925396220859,0,0,-1,3,1,adj,1411,1,1411,411027,49274,adj,adj,1
乖,谬,乖谬,0.4545454545454545,1.0,0.4545454545454545,0.6545957805557664,0.4422091548846667,0,0,-1,1,1,adj,-1,1,-1,411027,19526,adj,adj,1
乘,以,乘以,1.0,0.2689729729729729,0.2689729729729729,0.4019757654092412,0.5316863430472798,1,1,-1,1,2,verb,-1,2,-1,703129,27963704,verb,prep,0
乘,上,乘上,1.0,0.3647826086956522,0.5151515151515151,0.2669234354140004,0.525871433762755,1,1,-1,1,2,verb,-1,2,-1,703129,66509925,verb,verb,0
乘,除,乘除,1.0,0.9333333333333332,0.9333333333333332,0.4437733636869982,0.5491141609731022,1,1,-1,1,2,verb,4734,2,4734,703129,2076961,verb,prep,1
乘,方,乘方,1.0,0.2633333333333333,0.3333333333333333,0.4019227179026153,0.5125422775199263,1,1,-1,1,2,verb,1201,2,1201,703129,5144385,verb,noun,1
乙,醇,乙醇,0.3299999999999999,1.0,0.36,0.6666962524516711,0.6231651313045173,0,0,-1,2,1,noun,145313,1,145313,495916,171513,num,adj,1
乙,烯,乙烯,0.3299999999999999,1.0,0.3299999999999999,0.6355143843955136,0.5211885241685571,0,0,-1,2,1,noun,50932,1,50932,495916,35122,num,noun,1
乙,酸,乙酸,0.3299999999999999,1.0,0.4,0.6601850690302775,0.5973357595214603,0,0,-1,1,1,noun,30321,1,30321,495916,808391,num,adj,1
乙,醛,乙醛,0.3299999999999999,1.0,0.3299999999999999,0.7029915419821582,0.5427800870138869,0,0,-1,2,1,noun,7492,1,7492,495916,38063,num,noun,0
乙,炔,乙炔,0.3299999999999999,1.0,0.3299999999999999,0.5711275567807439,0.5288039104579974,0,0,-1,3,1,noun,8338,1,8338,495916,20755,num,noun,1
乙,醚,乙醚,0.3299999999999999,1.0,0.3299999999999999,0.6377787238349938,0.5296073786830036,0,0,-1,6,1,noun,15338,1,15338,495916,51782,num,noun,1
乙,烷,乙烷,0.3299999999999999,1.0,0.3299999999999999,0.6299110746687245,0.5814317367973497,0,0,-1,1,1,noun,5969,1,5969,495916,31608,num,noun,0
乙,酰,乙酰,0.3299999999999999,1.0,0.3299999999999999,0.7535678067423678,0.585437404134288,0,0,-1,2,1,noun,39877,1,39877,495916,103465,num,noun,0
乙,苯,乙苯,0.3299999999999999,1.0,0.3299999999999999,0.722744784428901,0.6254755406509622,0,0,-1,2,1,noun,811,1,811,495916,203411,num,noun,0
九,天,九天,0.2631578947368421,1.0,0.73,0.5030756273563036,0.7628358856591595,0,0,-1,2,1,noun,-1,1,-1,-1,20457907,num,noun,1
九,霄,九霄,0.2631578947368421,1.0,0.2631578947368421,0.5457054269467236,0.7281351243767007,0,0,-1,1,1,noun,8879,1,8879,-1,39070,num,noun,1
乞,丐,乞丐,0.2430434782608695,1.0,0.2430434782608695,0.4951965723707689,0.588242095956585,0,1,-1,5,3,noun,110251,3,110251,55276,51047,verb,noun,1
乞,降,乞降,0.5151515151515151,1.0,0.5294117647058824,0.32417942200777,0.4554070792355451,0,1,-1,1,1,verb,1489,1,1489,55276,1264994,verb,verb,1
也,即,也即,0.73,1.0,0.73,0.6711978039193011,0.6184538522296741,0,0,-1,2,1,expr,-1,1,-1,77259249,4635250,adv,adv,0
乡,里,乡里,1.0,0.73,0.73,0.3032846067151568,0.5639428889520766,1,1,定中,4,4,noun,67321,4,67321,1043238,19397088,noun,noun,1
乡,梓,乡梓,1.0,0.4069230769230768,0.4069230769230768,0.4318719253620243,0.425916719684167,1,1,-1,1,2,noun,-1,2,-1,1043238,47960,noun,noun,0
书,本,书本,1.0,0.8,0.8,0.4086244869113917,0.6542457005914959,1,1,-1,1,1,noun,96412,1,96412,3571022,15546838,noun,classifier,1
书,院,书院,0.318235294117647,1.0,0.3687096774193548,0.5618920631481172,0.5104807186030854,0,0,-1,1,3,noun,46909,3,46909,3571022,2002115,noun,noun,1
书,桌,书桌,0.3687096774193548,1.0,0.3687096774193548,0.6196705906292738,0.5578134110822107,0,0,-1,2,2,noun,48474,2,48474,3571022,644930,noun,noun,1
书,信,书信,0.8,1.0,0.8,0.5452272012105112,0.5797597844382579,0,0,-1,1,1,noun,61631,1,61631,3571022,5386015,noun,noun,1
书,页,书页,0.2274358974358974,1.0,0.2274358974358974,0.5343587945042589,0.6298415113246237,0,0,-1,1,2,noun,9762,2,9762,3571022,903856,noun,classifier,1
书,刊,书刊,1.0,0.73,0.8333333333333334,0.4640451256110499,0.6683483063027099,1,1,-1,1,1,noun,43612,1,43612,3571022,356155,noun,verb,1
书,稿,书稿,0.4188888888888889,1.0,0.4188888888888889,0.4856380587582527,0.5890264933088089,0,1,-1,1,3,noun,17422,3,17422,3571022,540576,noun,noun,1
书,案,书案,0.3687096774193548,1.0,1.0,0.5194468622362298,0.451290154891234,0,0,-1,1,2,noun,5859,2,5859,3571022,3017056,noun,noun,1
书,册,书册,1.0,0.8,0.8,0.5149347577641517,0.6297635733769968,1,0,-1,1,1,noun,2431,1,2431,3571022,388480,noun,classifier,1
书,报,书报,1.0,0.8,0.8333333333333334,0.3343492776098896,0.4740650700675738,1,1,-1,1,1,noun,21086,1,21086,3571022,7497313,noun,noun,1
书,简,书简,0.8,1.0,0.8,0.4906753181054962,0.5732560270611198,0,1,-1,1,1,noun,4129,1,4129,3571022,279241,noun,verb,1
书,札,书札,0.8,1.0,0.8,0.5308579380543966,0.5459177270854085,0,0,-1,2,1,noun,1633,1,1633,3571022,34810,noun,noun,1
书,函,书函,0.8,1.0,0.8,0.5419024890222448,0.5894027839657661,0,0,-1,1,1,noun,1284,1,1284,3571022,176602,noun,noun,1
买,入,买入,1.0,0.5555555555555556,0.5555555555555556,0.3880372283637231,0.3786118690014893,1,1,-1,1,1,verb,321890,1,321890,7979402,5523397,verb,stru,0
